ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerStageID,ResourceStageID,ConsumerSpecies.StageID,ResourceSpecies.StageID,LinkTypeID,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom
42,101,30,60,2,3,30.2,60.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,101,32,60,2,3,32.2,60.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,101,33,60,2,3,33.2,60.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,101,34,60,2,3,34.2,60.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,101,35,60,2,3,35.2,60.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,101,36,60,2,3,36.2,60.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
6,102,6,60,1,4,6.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
7,102,7,60,1,4,7.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
12,102,12,60,1,4,12.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
16,102,16,60,1,4,16.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
17,102,17,60,1,4,17.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
18,102,18,60,1,4,18.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
19,102,19,60,1,4,19.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
24,102,22,60,1,4,22.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,102,22,60,2,4,22.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
26,102,23,60,1,4,23.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
27,102,23,60,2,4,23.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,102,24,60,1,4,24.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,102,24,60,2,4,24.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
32,102,26,60,1,4,26.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
33,102,26,60,2,4,26.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,102,27,60,1,4,27.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,102,27,60,2,4,27.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,102,28,60,1,4,28.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,102,28,60,2,4,28.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
47,102,32,60,1,4,32.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,102,32,60,2,4,32.2,60.4,15,trophic transmission,inferred,,,,,,,
49,102,33,60,1,4,33.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
50,102,33,60,2,4,33.2,60.4,15,trophic transmission,inferred,,,,,,,
51,102,34,60,1,4,34.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
52,102,34,60,2,4,34.2,60.4,15,trophic transmission,inferred,,,,,,,
53,102,35,60,1,4,35.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,102,35,60,2,4,35.2,60.4,15,trophic transmission,inferred,,,,,,,
55,102,36,60,1,4,36.1,60.4,15,trophic transmission,inferred,,,,,,,
56,102,36,60,2,4,36.2,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
57,102,37,60,1,4,37.1,60.4,15,trophic transmission,inferred,,,,,,,
59,102,38,60,1,4,38.1,60.4,15,trophic transmission,inferred,,,,,,,
61,102,39,60,1,4,39.1,60.4,15,trophic transmission,inferred,,,,,,,
64,102,41,60,1,4,41.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
65,102,42,60,1,4,42.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
66,102,43,60,1,4,43.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
67,102,44,60,1,4,44.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
68,102,45,60,1,4,45.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
69,102,46,60,1,4,46.1,60.4,14,concurrent predation on symbionts,inferred,,,,,,,
24,104,22,61,1,2,22.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,104,22,61,2,2,22.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,104,23,61,2,2,23.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,104,27,61,1,2,27.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,104,27,61,2,2,27.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,104,28,61,1,2,28.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,104,28,61,2,2,28.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,104,32,61,2,2,32.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,104,35,61,2,2,35.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,104,36,61,1,2,36.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,104,36,61,2,2,36.2,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,104,37,61,1,2,37.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,104,39,61,1,2,39.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,104,44,61,1,2,44.1,61.2,14,concurrent predation on symbionts,inferred,,,,,,,
84,104,56,61,2,2,56.2,61.2,19,parasite intraguild antagonism,inferred,,,,,,,
88,104,57,61,2,2,57.2,61.2,19,parasite intraguild antagonism,inferred,,,,,,,
92,104,58,61,2,2,58.2,61.2,19,parasite intraguild antagonism,inferred,,,,,,,
100,104,60,61,2,2,60.2,61.2,19,parasite intraguild antagonism,inferred,,,,,,,
108,104,62,61,2,2,62.2,61.2,19,parasite intraguild antagonism,inferred,,,,,,,
6,105,6,61,1,3,6.1,61.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,105,7,61,1,3,7.1,61.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,105,11,61,1,3,11.1,61.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
16,105,16,61,1,3,16.1,61.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,105,17,61,1,3,17.1,61.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,105,18,61,1,3,18.1,61.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,105,19,61,1,3,19.1,61.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
40,105,29,61,2,3,29.2,61.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
42,105,30,61,2,3,30.2,61.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,105,32,61,2,3,32.2,61.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,105,33,61,2,3,33.2,61.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,105,34,61,2,3,34.2,61.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,105,35,61,2,3,35.2,61.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,105,36,61,2,3,36.2,61.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
24,106,22,61,1,4,22.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,106,22,61,2,4,22.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,106,24,61,1,4,24.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,106,24,61,2,4,24.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,106,27,61,1,4,27.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,106,27,61,2,4,27.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,106,28,61,1,4,28.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,106,28,61,2,4,28.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,106,32,61,2,4,32.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,106,35,61,2,4,35.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
55,106,36,61,1,4,36.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
56,106,36,61,2,4,36.2,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
57,106,37,61,1,4,37.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
59,106,38,61,1,4,38.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,106,39,61,1,4,39.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
63,106,40,61,1,4,40.1,61.4,15,trophic transmission,inferred,,,,,,,
67,106,44,61,1,4,44.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
68,106,45,61,1,4,45.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
69,106,46,61,1,4,46.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
70,106,47,61,1,4,47.1,61.4,14,concurrent predation on symbionts,inferred,,,,,,,
71,106,48,61,1,4,48.1,61.4,15,trophic transmission,inferred,,,,,,,
34,107,27,62,1,1,27.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,107,27,62,2,1,27.2,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,107,28,62,1,1,28.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,107,28,62,2,1,28.2,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,107,36,62,1,1,36.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,107,36,62,2,1,36.2,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,107,37,62,1,1,37.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,107,38,62,1,1,38.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,107,39,62,1,1,39.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,107,40,62,1,1,40.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,107,44,62,1,1,44.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,107,45,62,1,1,45.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,107,46,62,1,1,46.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,107,47,62,1,1,47.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,107,48,62,1,1,48.1,62.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,108,22,62,1,2,22.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,108,22,62,2,2,22.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,108,23,62,2,2,23.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,108,27,62,1,2,27.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,108,27,62,2,2,27.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,108,28,62,1,2,28.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,108,28,62,2,2,28.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,108,32,62,2,2,32.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,108,35,62,2,2,35.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,108,36,62,1,2,36.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,108,36,62,2,2,36.2,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,108,37,62,1,2,37.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,108,39,62,1,2,39.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,108,44,62,1,2,44.1,62.2,14,concurrent predation on symbionts,inferred,,,,,,,
84,108,56,62,2,2,56.2,62.2,19,parasite intraguild antagonism,inferred,,,,,,,
88,108,57,62,2,2,57.2,62.2,19,parasite intraguild antagonism,inferred,,,,,,,
92,108,58,62,2,2,58.2,62.2,19,parasite intraguild antagonism,inferred,,,,,,,
6,109,6,62,1,3,6.1,62.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,109,7,62,1,3,7.1,62.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,109,11,62,1,3,11.1,62.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
16,109,16,62,1,3,16.1,62.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,109,17,62,1,3,17.1,62.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,109,18,62,1,3,18.1,62.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,109,19,62,1,3,19.1,62.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
40,109,29,62,2,3,29.2,62.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
42,109,30,62,2,3,30.2,62.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,109,32,62,2,3,32.2,62.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,109,33,62,2,3,33.2,62.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,109,34,62,2,3,34.2,62.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,109,35,62,2,3,35.2,62.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,109,36,62,2,3,36.2,62.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
24,110,22,62,1,4,22.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,110,22,62,2,4,22.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,110,24,62,1,4,24.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,110,24,62,2,4,24.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,110,27,62,1,4,27.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,110,27,62,2,4,27.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,110,28,62,1,4,28.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,110,28,62,2,4,28.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,110,32,62,2,4,32.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,110,35,62,2,4,35.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
55,110,36,62,1,4,36.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
56,110,36,62,2,4,36.2,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
57,110,37,62,1,4,37.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
59,110,38,62,1,4,38.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,110,39,62,1,4,39.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
63,110,40,62,1,4,40.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
67,110,44,62,1,4,44.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
68,110,45,62,1,4,45.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
69,110,46,62,1,4,46.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
70,110,47,62,1,4,47.1,62.4,14,concurrent predation on symbionts,inferred,,,,,,,
68,111,45,63,1,1,45.1,63.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,111,46,63,1,1,46.1,63.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,111,48,63,1,1,48.1,63.1,14,concurrent predation on symbionts,inferred,,,,,,,
12,112,12,63,1,2,12.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
16,112,16,63,1,2,16.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
24,112,22,63,1,2,22.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,112,22,63,2,2,22.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,112,23,63,2,2,23.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
28,112,24,63,1,2,24.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
29,112,24,63,2,2,24.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
32,112,26,63,1,2,26.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
33,112,26,63,2,2,26.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,112,27,63,1,2,27.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,112,27,63,2,2,27.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,112,28,63,1,2,28.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,112,28,63,2,2,28.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,112,32,63,2,2,32.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
50,112,33,63,2,2,33.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
52,112,34,63,2,2,34.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,112,35,63,2,2,35.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,112,36,63,1,2,36.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,112,36,63,2,2,36.2,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,112,37,63,1,2,37.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,112,39,63,1,2,39.1,63.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,112,44,63,1,2,44.1,63.2,15,trophic transmission,inferred,,,,,,,
12,113,12,63,1,3,12.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
16,113,16,63,1,3,16.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
24,113,22,63,1,3,22.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
25,113,22,63,2,3,22.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
27,113,23,63,2,3,23.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
28,113,24,63,1,3,24.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
29,113,24,63,2,3,24.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
32,113,26,63,1,3,26.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
33,113,26,63,2,3,26.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
34,113,27,63,1,3,27.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
35,113,27,63,2,3,27.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
36,113,28,63,1,3,28.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
37,113,28,63,2,3,28.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
48,113,32,63,2,3,32.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
50,113,33,63,2,3,33.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
52,113,34,63,2,3,34.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
54,113,35,63,2,3,35.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
55,113,36,63,1,3,36.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
56,113,36,63,2,3,36.2,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
57,113,37,63,1,3,37.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
61,113,39,63,1,3,39.1,63.3,14,concurrent predation on symbionts,inferred,,,,,,,
67,113,44,63,1,3,44.1,63.3,15,trophic transmission,inferred,,,,,,,
