"resource","consumer"
"Species_138","Species_37"
"Species_145","Species_37"
"Species_147","Species_37"
"Species_148","Species_37"
"Species_184","Species_37"
"Species_186","Species_37"
"Species_187","Species_37"
"Species_192","Species_37"
"Species_194","Species_37"
"Species_198","Species_37"
"Species_199","Species_37"
"Species_208","Species_37"
"Species_250","Species_37"
"Species_57","Species_38"
"Species_86","Species_38"
"Species_94","Species_38"
"Species_138","Species_38"
"Species_147","Species_38"
"Species_148","Species_38"
"Species_184","Species_38"
"Species_192","Species_38"
"Species_194","Species_38"
"Species_196","Species_38"
"Species_198","Species_38"
"Species_199","Species_38"
"Species_250","Species_38"
"Species_142","Species_39"
"Species_144","Species_39"
"Species_147","Species_39"
"Species_153","Species_39"
"Species_192","Species_39"
"Species_194","Species_39"
"Species_196","Species_39"
"Species_199","Species_39"
"Species_230","Species_39"
"Species_64","Species_40"
"Species_81","Species_40"
"Species_84","Species_40"
"Species_86","Species_40"
"Species_87","Species_40"
"Species_88","Species_40"
"Species_89","Species_40"
"Species_90","Species_40"
"Species_94","Species_40"
"Species_96","Species_40"
"Species_104","Species_40"
"Species_111","Species_40"
"Species_112","Species_40"
"Species_132","Species_40"
"Species_133","Species_40"
"Species_134","Species_40"
"Species_135","Species_40"
"Species_138","Species_40"
"Species_142","Species_40"
"Species_144","Species_40"
"Species_148","Species_40"
"Species_154","Species_40"
"Species_184","Species_40"
"Species_185","Species_40"
"Species_186","Species_40"
"Species_187","Species_40"
"Species_191","Species_40"
"Species_192","Species_40"
"Species_195","Species_40"
"Species_196","Species_40"
"Species_197","Species_40"
"Species_198","Species_40"
"Species_199","Species_40"
"Species_203","Species_40"
"Species_206","Species_40"
"Species_208","Species_40"
"Species_250","Species_40"
"Species_252","Species_40"
"Species_111","Species_41"
"Species_132","Species_41"
"Species_133","Species_41"
"Species_134","Species_41"
"Species_138","Species_41"
"Species_142","Species_41"
